movieId,title,genres,genre_list,genre_text,clean_title,year,tag_text,content_text
5505,"Good Girl, The (2002)",Comedy|Drama,"['Comedy', 'Drama']",comedy drama,"Good Girl, The",2002.0,adultery younger men,comedy drama comedy drama adultery younger men
5506,Blood Work (2002),Crime|Drama|Mystery|Thriller,"['Crime', 'Drama', 'Mystery', 'Thriller']",crime drama mystery thriller,Blood Work,2002.0,,crime drama mystery thriller crime drama mystery thriller
5507,xXx (2002),Action|Crime|Thriller,"['Action', 'Crime', 'Thriller']",action crime thriller,xXx,2002.0,,action crime thriller action crime thriller
5508,24 Hour Party People (2002),Comedy|Drama|Musical,"['Comedy', 'Drama', 'Musical']",comedy drama musical,24 Hour Party People,2002.0,,comedy drama musical comedy drama musical
5512,Secret Ballot (Raye makhfi) (2001),Comedy,['Comedy'],comedy,Secret Ballot (Raye makhfi),2001.0,,comedy comedy
5513,Martin Lawrence Live: Runteldat (2002),Comedy|Documentary,"['Comedy', 'Documentary']",comedy documentary,Martin Lawrence Live: Runteldat,2002.0,,comedy documentary comedy documentary
5515,Songs From the Second Floor (Sånger från andra våningen) (2000),Drama,['Drama'],drama,Songs From the Second Floor (Sånger från andra våningen),2000.0,,drama drama
5521,"Principal, The (1987)",Action|Crime|Drama,"['Action', 'Crime', 'Drama']",action crime drama,"Principal, The",1987.0,,action crime drama action crime drama
5522,Rollerball (1975),Action|Drama|Sci-Fi,"['Action', 'Drama', 'Sci-Fi']",action drama scifi,Rollerball,1975.0,,action drama scifi action drama scifi
5523,"Adventures of Pluto Nash, The (2002)",Action|Adventure|Comedy|Sci-Fi,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",action adventure comedy scifi,"Adventures of Pluto Nash, The",2002.0,,action adventure comedy scifi action adventure comedy scifi
5524,Blue Crush (2002),Adventure|Drama|Romance,"['Adventure', 'Drama', 'Romance']",adventure drama romance,Blue Crush,2002.0,,adventure drama romance adventure drama romance
5525,Mostly Martha (Bella Martha) (2001),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",comedy drama romance,Mostly Martha (Bella Martha),2001.0,,comedy drama romance comedy drama romance
5527,Possession (2002),Drama|Romance,"['Drama', 'Romance']",drama romance,Possession,2002.0,as byatt books,drama romance drama romance as byatt books
5528,One Hour Photo (2002),Drama|Thriller,"['Drama', 'Thriller']",drama thriller,One Hour Photo,2002.0,photography psychopaths,drama thriller drama thriller photography psychopaths
5529,Serving Sara (2002),Comedy|Romance,"['Comedy', 'Romance']",comedy romance,Serving Sara,2002.0,,comedy romance comedy romance
5530,Simone (S1m0ne) (2002),Comedy|Drama|Fantasy|Sci-Fi,"['Comedy', 'Drama', 'Fantasy', 'Sci-Fi']",comedy drama fantasy scifi,Simone (S1m0ne),2002.0,,comedy drama fantasy scifi comedy drama fantasy scifi
5531,Undisputed (2002),Drama,['Drama'],drama,Undisputed,2002.0,,drama drama
5532,Amy's O (a.k.a. Amy's Orgasm) (2001),Comedy|Romance,"['Comedy', 'Romance']",comedy romance,Amy's O (a.k.a. Amy's Orgasm),2001.0,,comedy romance comedy romance
5537,Satin Rouge (2002),Drama|Musical,"['Drama', 'Musical']",drama musical,Satin Rouge,2002.0,,drama musical drama musical
5538,"Care Bears Movie, The (1985)",Animation|Children|Fantasy,"['Animation', 'Children', 'Fantasy']",animation children fantasy,"Care Bears Movie, The",1985.0,,animation children fantasy animation children fantasy
5539,Care Bears Movie II: A New Generation (1986),Animation|Children,"['Animation', 'Children']",animation children,Care Bears Movie II: A New Generation,1986.0,,animation children animation children
5540,Clash of the Titans (1981),Action|Adventure|Fantasy|Romance,"['Action', 'Adventure', 'Fantasy', 'Romance']",action adventure fantasy romance,Clash of the Titans,1981.0,,action adventure fantasy romance action adventure fantasy romance
5541,Hot Shots! (1991),Action|Comedy|Romance|War,"['Action', 'Comedy', 'Romance', 'War']",action comedy romance war,Hot Shots!,1991.0,,action comedy romance war action comedy romance war
5543,"Swarm, The (1978)",Action|Horror|Sci-Fi,"['Action', 'Horror', 'Sci-Fi']",action horror scifi,"Swarm, The",1978.0,,action horror scifi action horror scifi
5544,Time After Time (1979),Sci-Fi|Thriller,"['Sci-Fi', 'Thriller']",scifi thriller,Time After Time,1979.0,,scifi thriller scifi thriller
5548,Down and Out in Beverly Hills (1986),Comedy,['Comedy'],comedy,Down and Out in Beverly Hills,1986.0,homeless,comedy comedy homeless
5550,Love Me Tender (1956),Musical|Western,"['Musical', 'Western']",musical western,Love Me Tender,1956.0,,musical western musical western
5553,Stakeout (1987),Comedy|Crime|Romance|Thriller,"['Comedy', 'Crime', 'Romance', 'Thriller']",comedy crime romance thriller,Stakeout,1987.0,,comedy crime romance thriller comedy crime romance thriller
5556,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),Crime|Horror|Thriller,"['Crime', 'Horror', 'Thriller']",crime horror thriller,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com),2002.0,,crime horror thriller crime horror thriller
5560,À nous la liberté (Freedom for Us) (1931),Comedy|Musical,"['Comedy', 'Musical']",comedy musical,À nous la liberté (Freedom for Us),1931.0,,comedy musical comedy musical
5562,Snipes (2001),Drama|Thriller,"['Drama', 'Thriller']",drama thriller,Snipes,2001.0,,drama thriller drama thriller
5563,City by the Sea (2002),Crime|Drama,"['Crime', 'Drama']",crime drama,City by the Sea,2002.0,,crime drama crime drama
5564,Swimfan (2002),Thriller,['Thriller'],thriller,Swimfan,2002.0,,thriller thriller
5568,Johnny Dangerously (1984),Comedy,['Comedy'],comedy,Johnny Dangerously,1984.0,,comedy comedy
5569,"Last House on the Left, The (1972)",Crime|Horror|Thriller,"['Crime', 'Horror', 'Thriller']",crime horror thriller,"Last House on the Left, The",1972.0,,crime horror thriller crime horror thriller
5570,Thesis (Tesis) (1996),Drama|Horror|Thriller,"['Drama', 'Horror', 'Thriller']",drama horror thriller,Thesis (Tesis),1996.0,,drama horror thriller drama horror thriller
5572,Barbershop (2002),Comedy,['Comedy'],comedy,Barbershop,2002.0,,comedy comedy
5573,Stealing Harvard (2002),Comedy|Crime,"['Comedy', 'Crime']",comedy crime,Stealing Harvard,2002.0,,comedy crime comedy crime
5574,"Transporter, The (2002)",Action|Crime,"['Action', 'Crime']",action crime,"Transporter, The",2002.0,,action crime action crime
5575,Alias Betty (Betty Fisher et autres histoires) (2001),Crime|Drama,"['Crime', 'Drama']",crime drama,Alias Betty (Betty Fisher et autres histoires),2001.0,,crime drama crime drama
5577,Igby Goes Down (2002),Comedy|Drama,"['Comedy', 'Drama']",comedy drama,Igby Goes Down,2002.0,adolescence,comedy drama comedy drama adolescence
5580,Aspen Extreme (1993),Action,['Action'],action,Aspen Extreme,1993.0,,action action
5581,Betsy's Wedding (1990),Comedy,['Comedy'],comedy,Betsy's Wedding,1990.0,,comedy comedy
5582,Captain Ron (1992),Adventure|Comedy,"['Adventure', 'Comedy']",adventure comedy,Captain Ron,1992.0,,adventure comedy adventure comedy
5584,Ernest Goes to Jail (1990),Comedy,['Comedy'],comedy,Ernest Goes to Jail,1990.0,,comedy comedy
5585,Ernest Scared Stupid (1991),Comedy,['Comedy'],comedy,Ernest Scared Stupid,1991.0,,comedy comedy
5588,"Hills Have Eyes, The (1977)",Horror,['Horror'],horror,"Hills Have Eyes, The",1977.0,,horror horror
5589,Indian Summer (1993),Comedy|Drama,"['Comedy', 'Drama']",comedy drama,Indian Summer,1993.0,,comedy drama comedy drama
5590,"Mack, The (1973)",Crime,['Crime'],crime,"Mack, The",1973.0,,crime crime
5591,Monkey Trouble (1994),Children|Comedy,"['Children', 'Comedy']",children comedy,Monkey Trouble,1994.0,,children comedy children comedy
5596,Spaced Invaders (1990),Adventure|Comedy|Sci-Fi,"['Adventure', 'Comedy', 'Sci-Fi']",adventure comedy scifi,Spaced Invaders,1990.0,,adventure comedy scifi adventure comedy scifi
5597,Suburban Commando (1991),Comedy|Sci-Fi,"['Comedy', 'Sci-Fi']",comedy scifi,Suburban Commando,1991.0,,comedy scifi comedy scifi
5601,"Yearling, The (1946)",Children|Drama,"['Children', 'Drama']",children drama,"Yearling, The",1946.0,animal movie,children drama children drama animal movie
5602,"Ladykillers, The (1955)",Comedy|Crime,"['Comedy', 'Crime']",comedy crime,"Ladykillers, The",1955.0,,comedy crime comedy crime
5603,"Lavender Hill Mob, The (1951)",Comedy|Crime,"['Comedy', 'Crime']",comedy crime,"Lavender Hill Mob, The",1951.0,crime heist,comedy crime comedy crime crime heist
5604,"Man in the White Suit, The (1951)",Comedy|Sci-Fi,"['Comedy', 'Sci-Fi']",comedy scifi,"Man in the White Suit, The",1951.0,,comedy scifi comedy scifi
5607,"Son of the Bride (Hijo de la novia, El) (2001)",Comedy|Drama,"['Comedy', 'Drama']",comedy drama,"Son of the Bride (Hijo de la novia, El)",2001.0,,comedy drama comedy drama
5608,"Das Experiment (Experiment, The) (2001)",Drama|Thriller,"['Drama', 'Thriller']",drama thriller,"Das Experiment (Experiment, The)",2001.0,,drama thriller drama thriller
5609,Ballistic: Ecks vs. Sever (2002),Action|Thriller,"['Action', 'Thriller']",action thriller,Ballistic: Ecks vs. Sever,2002.0,,action thriller action thriller
5610,"Banger Sisters, The (2002)",Comedy|Drama,"['Comedy', 'Drama']",comedy drama,"Banger Sisters, The",2002.0,,comedy drama comedy drama
5611,"Four Feathers, The (2002)",Adventure|War,"['Adventure', 'War']",adventure war,"Four Feathers, The",2002.0,,adventure war adventure war
5612,Trapped (2002),Action|Thriller,"['Action', 'Thriller']",action thriller,Trapped,2002.0,,action thriller action thriller
5613,8 Women (2002),Comedy|Crime|Musical|Mystery,"['Comedy', 'Crime', 'Musical', 'Mystery']",comedy crime musical mystery,8 Women,2002.0,,comedy crime musical mystery comedy crime musical mystery
5614,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) (2001)",Drama|Romance,"['Drama', 'Romance']",drama romance,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le)",2001.0,,drama romance drama romance
5615,Invincible (2001),Drama,['Drama'],drama,Invincible,2001.0,,drama drama
5617,Secretary (2002),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",comedy drama romance,Secretary,2002.0,,comedy drama romance comedy drama romance
5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,"['Adventure', 'Animation', 'Fantasy']",adventure animation fantasy,Spirited Away (Sen to Chihiro no kamikakushi),2001.0,anime,adventure animation fantasy adventure animation fantasy anime
5619,"Trials of Henry Kissinger, The (2002)",Documentary,['Documentary'],documentary,"Trials of Henry Kissinger, The",2002.0,,documentary documentary
5620,Sweet Home Alabama (2002),Comedy|Romance,"['Comedy', 'Romance']",comedy romance,Sweet Home Alabama,2002.0,,comedy romance comedy romance
5621,"Tuxedo, The (2002)",Action|Comedy,"['Action', 'Comedy']",action comedy,"Tuxedo, The",2002.0,,action comedy action comedy
5625,Moonlight Mile (2002),Drama|Romance,"['Drama', 'Romance']",drama romance,Moonlight Mile,2002.0,,drama romance drama romance
5628,Wasabi (2001),Action|Comedy|Crime|Drama|Thriller,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",action comedy crime drama thriller,Wasabi,2001.0,,action comedy crime drama thriller action comedy crime drama thriller
5629,Jonah: A VeggieTales Movie (2002),Animation|Children|Musical,"['Animation', 'Children', 'Musical']",animation children musical,Jonah: A VeggieTales Movie,2002.0,bible,animation children musical animation children musical bible
5630,Red Dragon (2002),Crime|Mystery|Thriller,"['Crime', 'Mystery', 'Thriller']",crime mystery thriller,Red Dragon,2002.0,hannibal lecter,crime mystery thriller crime mystery thriller hannibal lecter
5632,Bloody Sunday (2002),Drama,['Drama'],drama,Bloody Sunday,2002.0,,drama drama
5633,Heaven (2002),Drama,['Drama'],drama,Heaven,2002.0,bombs,drama drama bombs
5635,"Man from Elysian Fields, The (2001)",Drama,['Drama'],drama,"Man from Elysian Fields, The",2001.0,,drama drama
5636,Welcome to Collinwood (2002),Comedy|Crime,"['Comedy', 'Crime']",comedy crime,Welcome to Collinwood,2002.0,,comedy crime comedy crime
5637,Flirting (1991),Drama,['Drama'],drama,Flirting,1991.0,,drama drama
5638,Godzilla vs. Mothra (Mosura tai Gojira) (1964),Action|Adventure|Fantasy|Sci-Fi,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",action adventure fantasy scifi,Godzilla vs. Mothra (Mosura tai Gojira),1964.0,,action adventure fantasy scifi action adventure fantasy scifi
5640,"Godzilla, King of the Monsters! (Kaijû-ô Gojira) (1956)",Horror|Sci-Fi,"['Horror', 'Sci-Fi']",horror scifi,"Godzilla, King of the Monsters! (Kaijû-ô Gojira)",1956.0,,horror scifi horror scifi
5643,Powaqqatsi (1988),Documentary,['Documentary'],documentary,Powaqqatsi,1988.0,,documentary documentary
5644,"Pride of the Yankees, The (1942)",Drama,['Drama'],drama,"Pride of the Yankees, The",1942.0,baseball lou gehrig,drama drama baseball lou gehrig
5646,Valmont (1989),Drama|Romance,"['Drama', 'Romance']",drama romance,Valmont,1989.0,,drama romance drama romance
5649,Horror of Dracula (Dracula) (1958),Horror,['Horror'],horror,Horror of Dracula (Dracula),1958.0,,horror horror
5650,Strange Brew (1983),Comedy,['Comedy'],comedy,Strange Brew,1983.0,,comedy comedy
5651,"Incredible Mr. Limpet, The (1964)",Animation|Comedy|War,"['Animation', 'Comedy', 'War']",animation comedy war,"Incredible Mr. Limpet, The",1964.0,,animation comedy war animation comedy war
5657,Flashback (1990),Action|Adventure|Comedy|Crime|Drama,"['Action', 'Adventure', 'Comedy', 'Crime', 'Drama']",action adventure comedy crime drama,Flashback,1990.0,,action adventure comedy crime drama action adventure comedy crime drama
5663,Below (2002),Horror,['Horror'],horror,Below,2002.0,,horror horror
5664,Brown Sugar (2002),Romance,['Romance'],romance,Brown Sugar,2002.0,,romance romance
5665,Knockaround Guys (2002),Action|Comedy|Crime,"['Action', 'Comedy', 'Crime']",action comedy crime,Knockaround Guys,2002.0,,action comedy crime action comedy crime
5666,"Rules of Attraction, The (2002)",Comedy|Drama|Romance|Thriller,"['Comedy', 'Drama', 'Romance', 'Thriller']",comedy drama romance thriller,"Rules of Attraction, The",2002.0,,comedy drama romance thriller comedy drama romance thriller
5667,Tuck Everlasting (2002),Drama|Fantasy,"['Drama', 'Fantasy']",drama fantasy,Tuck Everlasting,2002.0,,drama fantasy drama fantasy
5668,White Oleander (2002),Drama,['Drama'],drama,White Oleander,2002.0,,drama drama
5669,Bowling for Columbine (2002),Documentary,['Documentary'],documentary,Bowling for Columbine,2002.0,violence in america,documentary documentary violence in america
5670,Comedian (2002),Comedy|Documentary,"['Comedy', 'Documentary']",comedy documentary,Comedian,2002.0,,comedy documentary comedy documentary
5672,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),Adventure|Animation|Children|Fantasy,"['Adventure', 'Animation', 'Children', 'Fantasy']",adventure animation children fantasy,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie),2002.0,,adventure animation children fantasy adventure animation children fantasy
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",comedy drama romance,Punch-Drunk Love,2002.0,pudding anger awkward bittersweet hallucinatory quirky sad surreal symbolism tense unconventional unique wistful,comedy drama romance comedy drama romance pudding anger awkward bittersweet hallucinatory quirky sad surreal symbolism tense unconventional unique wistful
5675,Swept Away (2002),Comedy|Romance,"['Comedy', 'Romance']",comedy romance,Swept Away,2002.0,,comedy romance comedy romance
5678,Formula 51 (2001),Action|Comedy|Crime|Thriller,"['Action', 'Comedy', 'Crime', 'Thriller']",action comedy crime thriller,Formula 51,2001.0,,action comedy crime thriller action comedy crime thriller
5679,"Ring, The (2002)",Horror|Mystery|Thriller,"['Horror', 'Mystery', 'Thriller']",horror mystery thriller,"Ring, The",2002.0,,horror mystery thriller horror mystery thriller
5680,Auto Focus (2002),Crime|Drama,"['Crime', 'Drama']",crime drama,Auto Focus,2002.0,,crime drama crime drama
5682,"Grey Zone, The (2001)",Drama,['Drama'],drama,"Grey Zone, The",2001.0,holocaust,drama drama holocaust
5684,Naqoyqatsi (2002),Documentary,['Documentary'],documentary,Naqoyqatsi,2002.0,,documentary documentary
5685,Real Women Have Curves (2002),Comedy|Drama,"['Comedy', 'Drama']",comedy drama,Real Women Have Curves,2002.0,girl power,comedy drama comedy drama girl power
5688,Tully (2000),Drama,['Drama'],drama,Tully,2000.0,,drama drama
5689,Billy Bathgate (1991),Crime|Drama,"['Crime', 'Drama']",crime drama,Billy Bathgate,1991.0,,crime drama crime drama
5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,"['Animation', 'Drama', 'War']",animation drama war,Grave of the Fireflies (Hotaru no haka),1988.0,made me cry orphans beautiful downbeat grim poignant tear jerker tragedy tragic,animation drama war animation drama war made me cry orphans beautiful downbeat grim poignant tear jerker tragedy tragic
5693,Saturday Night Fever (1977),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",comedy drama romance,Saturday Night Fever,1977.0,,comedy drama romance comedy drama romance
5694,Staying Alive (1983),Comedy|Drama|Musical,"['Comedy', 'Drama', 'Musical']",comedy drama musical,Staying Alive,1983.0,70mm,comedy drama musical comedy drama musical 70mm
